dates,loc_id,prd_id,actuals_qty,prd_price,currency_id
7/6/2024,10009,SQFCJ3,24,12,1
7/6/2024,10010,SQFCJ3,42,12,1
7/6/2024,10011,SQFCJ3,6,12,1
7/6/2024,10001,SQFCJ4,42,18,1
7/6/2024,10002,SQFCJ4,18,18,1
7/6/2024,10003,SQFCJ4,12,18,1
7/6/2024,10004,SQFCJ4,24,18,1
7/6/2024,10005,SQFCJ4,36,18,1
7/6/2024,10006,SQFCJ4,36,18,1
7/6/2024,10007,SQFCJ4,24,18,1
7/6/2024,10008,SQFCJ4,30,18,1
7/6/2024,10009,SQFCJ4,42,18,1
7/6/2024,10010,SQFCJ4,30,18,1
7/6/2024,10011,SQFCJ4,18,18,1
7/6/2024,10001,CVINS1,54,"8,5",1
7/6/2024,10002,CVINS1,54,"8,5",1
7/6/2024,10003,CVINS1,66,"8,5",1
7/6/2024,10004,CVINS1,24,"8,5",1
7/6/2024,10005,CVINS1,54,"8,5",1
7/6/2024,10006,CVINS1,12,"8,5",1
7/6/2024,10007,CVINS1,72,"8,5",1
7/6/2024,10008,CVINS1,78,"8,5",1
7/6/2024,10009,CVINS1,72,"8,5",1
7/6/2024,10010,CVINS1,54,"8,5",1
7/6/2024,10011,CVINS1,54,"8,5",1
7/6/2024,10001,CVINS2,78,"6,5",1
7/6/2024,10002,CVINS2,78,"6,5",1
7/6/2024,10003,CVINS2,66,"6,5",1
7/6/2024,10004,CVINS2,42,"6,5",1
7/6/2024,10005,CVINS2,78,"6,5",1
7/6/2024,10006,CVINS2,102,"6,5",1
7/6/2024,10007,CVINS2,90,"6,5",1
7/6/2024,10008,CVINS2,60,"6,5",1
7/6/2024,10009,CVINS2,60,"6,5",1
7/6/2024,10010,CVINS2,114,"6,5",1
7/6/2024,10011,CVINS2,78,"6,5",1
7/13/2024,10001,VSHJX3,402,2,1
7/13/2024,10002,VSHJX3,396,2,1
7/13/2024,10003,VSHJX3,462,2,1
7/13/2024,10004,VSHJX3,480,2,1
7/13/2024,10005,VSHJX3,474,2,1
7/13/2024,10006,VSHJX3,390,2,1
7/13/2024,10007,VSHJX3,552,2,1
7/13/2024,10008,VSHJX3,498,2,1
7/13/2024,10009,VSHJX3,498,2,1
7/13/2024,10010,VSHJX3,480,2,1
7/13/2024,10011,VSHJX3,408,2,1
7/13/2024,10001,VSHJX4,426,"2,9",1
7/13/2024,10002,VSHJX4,312,"2,9",1
7/13/2024,10003,VSHJX4,330,"2,9",1
7/13/2024,10004,VSHJX4,330,"2,9",1
7/13/2024,10005,VSHJX4,348,"2,9",1
7/13/2024,10006,VSHJX4,276,"2,9",1
7/13/2024,10007,VSHJX4,390,"2,9",1
7/13/2024,10008,VSHJX4,372,"2,9",1
7/13/2024,10009,VSHJX4,330,"2,9",1
7/13/2024,10010,VSHJX4,342,"2,9",1
7/13/2024,10011,VSHJX4,258,"2,9",1
7/13/2024,10001,MNFGK2,324,"2,9",1
7/13/2024,10002,MNFGK2,306,"2,9",1
7/13/2024,10003,MNFGK2,354,"2,9",1
7/13/2024,10004,MNFGK2,360,"2,9",1
7/13/2024,10005,MNFGK2,246,"2,9",1
7/13/2024,10006,MNFGK2,354,"2,9",1
7/13/2024,10007,MNFGK2,342,"2,9",1
7/13/2024,10008,MNFGK2,312,"2,9",1
7/13/2024,10009,MNFGK2,342,"2,9",1
7/13/2024,10010,MNFGK2,390,"2,9",1
7/13/2024,10011,MNFGK2,360,"2,9",1
7/13/2024,10001,BNFJY5,390,"2,5",1
7/13/2024,10002,BNFJY5,306,"2,5",1
7/13/2024,10003,BNFJY5,486,"2,5",1
7/13/2024,10004,BNFJY5,468,"2,5",1
7/13/2024,10005,BNFJY5,348,"2,5",1
7/13/2024,10006,BNFJY5,378,"2,5",1
7/13/2024,10007,BNFJY5,390,"2,5",1
7/13/2024,10008,BNFJY5,414,"2,5",1
7/13/2024,10009,BNFJY5,450,"2,5",1
7/13/2024,10010,BNFJY5,426,"2,5",1
7/13/2024,10011,BNFJY5,300,"2,5",1
7/13/2024,10001,DFRHD6,378,"4,5",1
7/13/2024,10002,DFRHD6,288,"4,5",1
7/13/2024,10003,DFRHD6,414,"4,5",1
7/13/2024,10004,DFRHD6,348,"4,5",1
7/13/2024,10005,DFRHD6,444,"4,5",1
7/13/2024,10006,DFRHD6,384,"4,5",1
7/13/2024,10007,DFRHD6,348,"4,5",1
7/13/2024,10008,DFRHD6,390,"4,5",1
7/13/2024,10009,DFRHD6,426,"4,5",1
7/13/2024,10010,DFRHD6,336,"4,5",1
7/13/2024,10011,DFRHD6,384,"4,5",1
7/13/2024,10001,ERKYE7,402,"2,9",1
7/13/2024,10002,ERKYE7,336,"2,9",1
7/13/2024,10003,ERKYE7,300,"2,9",1
7/13/2024,10004,ERKYE7,324,"2,9",1
7/13/2024,10005,ERKYE7,378,"2,9",1
7/13/2024,10006,ERKYE7,336,"2,9",1
7/13/2024,10007,ERKYE7,306,"2,9",1
7/13/2024,10008,ERKYE7,372,"2,9",1
7/13/2024,10009,ERKYE7,228,"2,9",1
7/13/2024,10010,ERKYE7,312,"2,9",1
7/13/2024,10011,ERKYE7,348,"2,9",1
7/13/2024,10001,DWQW8,522,"2,9",1
7/13/2024,10002,DWQW8,582,"2,9",1
7/13/2024,10003,DWQW8,528,"2,9",1
7/13/2024,10004,DWQW8,492,"2,9",1
7/13/2024,10005,DWQW8,630,"2,9",1
7/13/2024,10006,DWQW8,534,"2,9",1
7/13/2024,10007,DWQW8,510,"2,9",1
7/13/2024,10008,DWQW8,492,"2,9",1
7/13/2024,10009,DWQW8,570,"2,9",1
7/13/2024,10010,DWQW8,492,"2,9",1
7/13/2024,10011,DWQW8,666,"2,9",1
7/13/2024,10001,DFRGV9,396,"4,5",1
7/13/2024,10002,DFRGV9,354,"4,5",1
7/13/2024,10003,DFRGV9,414,"4,5",1
7/13/2024,10004,DFRGV9,342,"4,5",1
7/13/2024,10005,DFRGV9,408,"4,5",1
7/13/2024,10006,DFRGV9,306,"4,5",1
7/13/2024,10007,DFRGV9,450,"4,5",1
7/13/2024,10008,DFRGV9,390,"4,5",1
7/13/2024,10009,DFRGV9,384,"4,5",1
7/13/2024,10010,DFRGV9,420,"4,5",1
7/13/2024,10011,DFRGV9,414,"4,5",1
7/13/2024,10001,WSDCV3,54,"6,5",1
7/13/2024,10002,WSDCV3,102,"6,5",1
7/13/2024,10003,WSDCV3,138,"6,5",1
7/13/2024,10004,WSDCV3,108,"6,5",1
7/13/2024,10005,WSDCV3,162,"6,5",1
7/13/2024,10006,WSDCV3,126,"6,5",1
7/13/2024,10007,WSDCV3,72,"6,5",1
7/13/2024,10008,WSDCV3,132,"6,5",1
7/13/2024,10009,WSDCV3,138,"6,5",1
7/13/2024,10010,WSDCV3,126,"6,5",1
7/13/2024,10011,WSDCV3,120,"6,5",1
7/13/2024,10001,LKUQW1,36,10,1
7/13/2024,10002,LKUQW1,54,10,1
7/13/2024,10003,LKUQW1,72,10,1
7/13/2024,10004,LKUQW1,36,10,1
7/13/2024,10005,LKUQW1,48,10,1
7/13/2024,10006,LKUQW1,24,10,1
7/13/2024,10007,LKUQW1,60,10,1
7/13/2024,10008,LKUQW1,30,10,1
7/13/2024,10009,LKUQW1,54,10,1
7/13/2024,10010,LKUQW1,66,10,1
7/13/2024,10011,LKUQW1,48,10,1
7/13/2024,10001,LKUQW2,72,"7,5",1
7/13/2024,10002,LKUQW2,54,"7,5",1
7/13/2024,10003,LKUQW2,96,"7,5",1
7/13/2024,10004,LKUQW2,66,"7,5",1
7/13/2024,10005,LKUQW2,66,"7,5",1
7/13/2024,10006,LKUQW2,42,"7,5",1
7/13/2024,10007,LKUQW2,60,"7,5",1
7/13/2024,10008,LKUQW2,60,"7,5",1
7/13/2024,10009,LKUQW2,60,"7,5",1
7/13/2024,10010,LKUQW2,90,"7,5",1
7/13/2024,10011,LKUQW2,54,"7,5",1
7/13/2024,10001,ZDSGJ1,36,18,1
7/13/2024,10002,ZDSGJ1,48,18,1
7/13/2024,10003,ZDSGJ1,54,18,1
7/13/2024,10004,ZDSGJ1,12,18,1
7/13/2024,10005,ZDSGJ1,12,18,1
7/13/2024,10006,ZDSGJ1,30,18,1
7/13/2024,10007,ZDSGJ1,36,18,1
7/13/2024,10008,ZDSGJ1,54,18,1
7/13/2024,10009,ZDSGJ1,24,18,1
7/13/2024,10010,ZDSGJ1,48,18,1
7/13/2024,10011,ZDSGJ1,48,18,1
7/13/2024,10001,ZDSGJ2,60,"12,5",1
7/13/2024,10002,ZDSGJ2,72,"12,5",1
7/13/2024,10003,ZDSGJ2,42,"12,5",1
7/13/2024,10004,ZDSGJ2,54,"12,5",1
7/13/2024,10005,ZDSGJ2,24,"12,5",1
7/13/2024,10006,ZDSGJ2,36,"12,5",1
7/13/2024,10007,ZDSGJ2,36,"12,5",1
7/13/2024,10008,ZDSGJ2,36,"12,5",1
7/13/2024,10009,ZDSGJ2,18,"12,5",1
7/13/2024,10010,ZDSGJ2,6,"12,5",1
7/13/2024,10011,ZDSGJ2,60,"12,5",1
7/13/2024,10001,ZDSGJ3,42,"5,5",1
7/13/2024,10002,ZDSGJ3,54,"5,5",1
7/13/2024,10003,ZDSGJ3,66,"5,5",1
7/13/2024,10004,ZDSGJ3,78,"5,5",1
7/13/2024,10005,ZDSGJ3,114,"5,5",1
7/13/2024,10006,ZDSGJ3,78,"5,5",1
7/13/2024,10007,ZDSGJ3,48,"5,5",1
7/13/2024,10008,ZDSGJ3,60,"5,5",1
7/13/2024,10009,ZDSGJ3,90,"5,5",1
7/13/2024,10010,ZDSGJ3,84,"5,5",1
7/13/2024,10011,ZDSGJ3,66,"5,5",1
7/13/2024,10001,ZDSGJ4,60,6,1
7/13/2024,10002,ZDSGJ4,78,6,1
7/13/2024,10003,ZDSGJ4,90,6,1
7/13/2024,10004,ZDSGJ4,90,6,1
7/13/2024,10005,ZDSGJ4,114,6,1
7/13/2024,10006,ZDSGJ4,36,6,1
7/13/2024,10007,ZDSGJ4,66,6,1
7/13/2024,10008,ZDSGJ4,114,6,1
7/13/2024,10009,ZDSGJ4,72,6,1
7/13/2024,10010,ZDSGJ4,78,6,1
7/13/2024,10011,ZDSGJ4,84,6,1
7/13/2024,10001,VBFGT1,12,12,1
7/13/2024,10002,VBFGT1,30,12,1
7/13/2024,10003,VBFGT1,18,12,1
7/13/2024,10004,VBFGT1,12,12,1
7/13/2024,10005,VBFGT1,36,12,1
7/13/2024,10006,VBFGT1,36,12,1
7/13/2024,10007,VBFGT1,24,12,1
7/13/2024,10008,VBFGT1,42,12,1
7/13/2024,10009,VBFGT1,36,12,1
7/13/2024,10010,VBFGT1,12,12,1
7/13/2024,10011,VBFGT1,42,12,1
7/13/2024,10001,VBFGT2,18,18,1
7/13/2024,10002,VBFGT2,24,18,1
7/13/2024,10003,VBFGT2,0,18,1
7/13/2024,10004,VBFGT2,36,18,1
7/13/2024,10005,VBFGT2,18,18,1
7/13/2024,10006,VBFGT2,36,18,1
7/13/2024,10007,VBFGT2,6,18,1
7/13/2024,10008,VBFGT2,6,18,1
7/13/2024,10009,VBFGT2,12,18,1
7/13/2024,10010,VBFGT2,12,18,1
7/13/2024,10011,VBFGT2,18,18,1
7/13/2024,10001,SQFCJ1,42,"8,5",1
7/13/2024,10002,SQFCJ1,48,"8,5",1
7/13/2024,10003,SQFCJ1,78,"8,5",1
7/13/2024,10004,SQFCJ1,42,"8,5",1
7/13/2024,10005,SQFCJ1,30,"8,5",1
7/13/2024,10006,SQFCJ1,36,"8,5",1
7/13/2024,10007,SQFCJ1,66,"8,5",1
7/13/2024,10008,SQFCJ1,60,"8,5",1
7/13/2024,10009,SQFCJ1,60,"8,5",1
7/13/2024,10010,SQFCJ1,42,"8,5",1
7/13/2024,10011,SQFCJ1,54,"8,5",1
7/13/2024,10001,SQFCJ2,66,"5,5",1
7/13/2024,10002,SQFCJ2,78,"5,5",1
7/13/2024,10003,SQFCJ2,42,"5,5",1
7/13/2024,10004,SQFCJ2,90,"5,5",1
7/13/2024,10005,SQFCJ2,120,"5,5",1
7/13/2024,10006,SQFCJ2,102,"5,5",1
7/13/2024,10007,SQFCJ2,60,"5,5",1
7/13/2024,10008,SQFCJ2,54,"5,5",1
7/13/2024,10009,SQFCJ2,78,"5,5",1
7/13/2024,10010,SQFCJ2,72,"5,5",1
7/13/2024,10011,SQFCJ2,66,"5,5",1
7/13/2024,10001,SQFCJ3,12,12,1
7/13/2024,10002,SQFCJ3,42,12,1
7/13/2024,10003,SQFCJ3,36,12,1
7/13/2024,10004,SQFCJ3,42,12,1
7/13/2024,10005,SQFCJ3,66,12,1
7/13/2024,10006,SQFCJ3,36,12,1
7/13/2024,10007,SQFCJ3,42,12,1
7/13/2024,10008,SQFCJ3,54,12,1
7/13/2024,10009,SQFCJ3,24,12,1
7/13/2024,10010,SQFCJ3,30,12,1
7/13/2024,10011,SQFCJ3,54,12,1
7/13/2024,10001,SQFCJ4,36,18,1
7/13/2024,10002,SQFCJ4,54,18,1
7/13/2024,10003,SQFCJ4,12,18,1
7/13/2024,10004,SQFCJ4,24,18,1
7/13/2024,10005,SQFCJ4,30,18,1
7/13/2024,10006,SQFCJ4,18,18,1
7/13/2024,10007,SQFCJ4,30,18,1
7/13/2024,10008,SQFCJ4,12,18,1
7/13/2024,10009,SQFCJ4,24,18,1
7/13/2024,10010,SQFCJ4,30,18,1
7/13/2024,10011,SQFCJ4,18,18,1
7/13/2024,10001,CVINS1,48,"8,5",1
7/13/2024,10002,CVINS1,72,"8,5",1
7/13/2024,10003,CVINS1,66,"8,5",1
7/13/2024,10004,CVINS1,48,"8,5",1
7/13/2024,10005,CVINS1,78,"8,5",1
7/13/2024,10006,CVINS1,30,"8,5",1
7/13/2024,10007,CVINS1,42,"8,5",1
7/13/2024,10008,CVINS1,36,"8,5",1
7/13/2024,10009,CVINS1,96,"8,5",1
7/13/2024,10010,CVINS1,30,"8,5",1
7/13/2024,10011,CVINS1,60,"8,5",1
7/13/2024,10001,CVINS2,60,"6,5",1
7/13/2024,10002,CVINS2,90,"6,5",1
7/13/2024,10003,CVINS2,78,"6,5",1
7/13/2024,10004,CVINS2,78,"6,5",1
7/13/2024,10005,CVINS2,42,"6,5",1
7/13/2024,10006,CVINS2,84,"6,5",1
7/13/2024,10007,CVINS2,66,"6,5",1
7/13/2024,10008,CVINS2,60,"6,5",1
7/13/2024,10009,CVINS2,42,"6,5",1
7/13/2024,10010,CVINS2,66,"6,5",1
7/13/2024,10011,CVINS2,66,"6,5",1
7/20/2024,10001,VSHJX3,4320,2,1
7/20/2024,10002,VSHJX3,5100,2,1
7/20/2024,10003,VSHJX3,4080,2,1
7/20/2024,10004,VSHJX3,4980,2,1
7/20/2024,10005,VSHJX3,4200,2,1
7/20/2024,10006,VSHJX3,3660,2,1
7/20/2024,10007,VSHJX3,5220,2,1
7/20/2024,10008,VSHJX3,3900,2,1
7/20/2024,10009,VSHJX3,5040,2,1
7/20/2024,10010,VSHJX3,4860,2,1
7/20/2024,10011,VSHJX3,5220,2,1
7/20/2024,10001,VSHJX4,3480,"2,9",1
7/20/2024,10002,VSHJX4,2640,"2,9",1
7/20/2024,10003,VSHJX4,4020,"2,9",1
7/20/2024,10004,VSHJX4,3780,"2,9",1
7/20/2024,10005,VSHJX4,3960,"2,9",1
7/20/2024,10006,VSHJX4,4620,"2,9",1
7/20/2024,10007,VSHJX4,3180,"2,9",1
7/20/2024,10008,VSHJX4,3660,"2,9",1
7/20/2024,10009,VSHJX4,2880,"2,9",1
7/20/2024,10010,VSHJX4,3480,"2,9",1
7/20/2024,10011,VSHJX4,2820,"2,9",1
7/20/2024,10001,MNFGK2,3120,"2,9",1
7/20/2024,10002,MNFGK2,3480,"2,9",1
7/20/2024,10003,MNFGK2,4200,"2,9",1
7/20/2024,10004,MNFGK2,3720,"2,9",1
7/20/2024,10005,MNFGK2,3540,"2,9",1
7/20/2024,10006,MNFGK2,3420,"2,9",1
7/20/2024,10007,MNFGK2,4440,"2,9",1
7/20/2024,10008,MNFGK2,2220,"2,9",1
7/20/2024,10009,MNFGK2,3600,"2,9",1
7/20/2024,10010,MNFGK2,3480,"2,9",1
7/20/2024,10011,MNFGK2,4260,"2,9",1
7/20/2024,10001,BNFJY5,3060,"2,5",1
7/20/2024,10002,BNFJY5,3000,"2,5",1
7/20/2024,10003,BNFJY5,4320,"2,5",1
7/20/2024,10004,BNFJY5,3960,"2,5",1
7/20/2024,10005,BNFJY5,4200,"2,5",1
7/20/2024,10006,BNFJY5,3780,"2,5",1
7/20/2024,10007,BNFJY5,3540,"2,5",1
7/20/2024,10008,BNFJY5,3900,"2,5",1
7/20/2024,10009,BNFJY5,3240,"2,5",1
7/20/2024,10010,BNFJY5,4440,"2,5",1
7/20/2024,10011,BNFJY5,3360,"2,5",1
7/20/2024,10001,DFRHD6,4080,"4,5",1
7/20/2024,10002,DFRHD6,4440,"4,5",1
7/20/2024,10003,DFRHD6,4380,"4,5",1
7/20/2024,10004,DFRHD6,3840,"4,5",1
7/20/2024,10005,DFRHD6,3360,"4,5",1
7/20/2024,10006,DFRHD6,3720,"4,5",1
7/20/2024,10007,DFRHD6,3600,"4,5",1
7/20/2024,10008,DFRHD6,3900,"4,5",1
7/20/2024,10009,DFRHD6,3000,"4,5",1
7/20/2024,10010,DFRHD6,3540,"4,5",1
7/20/2024,10011,DFRHD6,3300,"4,5",1
7/20/2024,10001,ERKYE7,3420,"2,9",1
7/20/2024,10002,ERKYE7,3000,"2,9",1
7/20/2024,10003,ERKYE7,3780,"2,9",1
7/20/2024,10004,ERKYE7,3060,"2,9",1
7/20/2024,10005,ERKYE7,2700,"2,9",1
7/20/2024,10006,ERKYE7,3360,"2,9",1
7/20/2024,10007,ERKYE7,4680,"2,9",1
7/20/2024,10008,ERKYE7,2880,"2,9",1
7/20/2024,10009,ERKYE7,3180,"2,9",1
7/20/2024,10010,ERKYE7,3540,"2,9",1
7/20/2024,10011,ERKYE7,3480,"2,9",1
7/20/2024,10001,DWQW8,5220,"2,9",1
7/20/2024,10002,DWQW8,5340,"2,9",1
7/20/2024,10003,DWQW8,5940,"2,9",1
7/20/2024,10004,DWQW8,5760,"2,9",1
7/20/2024,10005,DWQW8,5400,"2,9",1
7/20/2024,10006,DWQW8,6000,"2,9",1
7/20/2024,10007,DWQW8,6000,"2,9",1
7/20/2024,10008,DWQW8,6000,"2,9",1
7/20/2024,10009,DWQW8,6780,"2,9",1
7/20/2024,10010,DWQW8,4860,"2,9",1
7/20/2024,10011,DWQW8,5340,"2,9",1
7/20/2024,10001,DFRGV9,3780,"4,5",1
7/20/2024,10002,DFRGV9,3660,"4,5",1
7/20/2024,10003,DFRGV9,4140,"4,5",1
7/20/2024,10004,DFRGV9,3600,"4,5",1
7/20/2024,10005,DFRGV9,4320,"4,5",1
7/20/2024,10006,DFRGV9,3720,"4,5",1
7/20/2024,10007,DFRGV9,4440,"4,5",1
7/20/2024,10008,DFRGV9,3480,"4,5",1
7/20/2024,10009,DFRGV9,4140,"4,5",1
7/20/2024,10010,DFRGV9,4020,"4,5",1
7/20/2024,10011,DFRGV9,4020,"4,5",1
7/20/2024,10001,WSDCV3,1380,"6,5",1
7/20/2024,10002,WSDCV3,2100,"6,5",1
7/20/2024,10003,WSDCV3,1200,"6,5",1
7/20/2024,10004,WSDCV3,1920,"6,5",1
7/20/2024,10005,WSDCV3,1200,"6,5",1
7/20/2024,10006,WSDCV3,1440,"6,5",1
7/20/2024,10007,WSDCV3,1560,"6,5",1
7/20/2024,10008,WSDCV3,1320,"6,5",1
7/20/2024,10009,WSDCV3,1080,"6,5",1
7/20/2024,10010,WSDCV3,840,"6,5",1
7/20/2024,10011,WSDCV3,1680,"6,5",1
7/20/2024,10001,LKUQW1,720,10,1
7/20/2024,10002,LKUQW1,540,10,1
7/20/2024,10003,LKUQW1,480,10,1
7/20/2024,10004,LKUQW1,420,10,1
7/20/2024,10005,LKUQW1,600,10,1
7/20/2024,10006,LKUQW1,540,10,1
7/20/2024,10007,LKUQW1,420,10,1
7/20/2024,10008,LKUQW1,300,10,1
7/20/2024,10009,LKUQW1,420,10,1
7/20/2024,10010,LKUQW1,360,10,1
7/20/2024,10011,LKUQW1,480,10,1
7/20/2024,10001,LKUQW2,420,"7,5",1
7/20/2024,10002,LKUQW2,660,"7,5",1
7/20/2024,10003,LKUQW2,720,"7,5",1
7/20/2024,10004,LKUQW2,240,"7,5",1
7/20/2024,10005,LKUQW2,780,"7,5",1
7/20/2024,10006,LKUQW2,720,"7,5",1
7/20/2024,10007,LKUQW2,960,"7,5",1
7/20/2024,10008,LKUQW2,600,"7,5",1
7/20/2024,10009,LKUQW2,600,"7,5",1
7/20/2024,10010,LKUQW2,900,"7,5",1
7/20/2024,10011,LKUQW2,240,"7,5",1
7/20/2024,10001,ZDSGJ1,300,18,1
7/20/2024,10002,ZDSGJ1,240,18,1
7/20/2024,10003,ZDSGJ1,180,18,1
7/20/2024,10004,ZDSGJ1,120,18,1
7/20/2024,10005,ZDSGJ1,540,18,1
7/20/2024,10006,ZDSGJ1,180,18,1
7/20/2024,10007,ZDSGJ1,240,18,1
7/20/2024,10008,ZDSGJ1,60,18,1
7/20/2024,10009,ZDSGJ1,180,18,1
7/20/2024,10010,ZDSGJ1,240,18,1
7/20/2024,10011,ZDSGJ1,240,18,1
7/20/2024,10001,ZDSGJ2,300,"12,5",1
7/20/2024,10002,ZDSGJ2,420,"12,5",1
7/20/2024,10003,ZDSGJ2,300,"12,5",1
7/20/2024,10004,ZDSGJ2,360,"12,5",1
7/20/2024,10005,ZDSGJ2,300,"12,5",1
7/20/2024,10006,ZDSGJ2,540,"12,5",1
7/20/2024,10007,ZDSGJ2,600,"12,5",1
7/20/2024,10008,ZDSGJ2,600,"12,5",1
7/20/2024,10009,ZDSGJ2,300,"12,5",1
7/20/2024,10010,ZDSGJ2,540,"12,5",1
7/20/2024,10011,ZDSGJ2,180,"12,5",1
7/20/2024,10001,ZDSGJ3,600,"5,5",1
7/20/2024,10002,ZDSGJ3,600,"5,5",1
7/20/2024,10003,ZDSGJ3,900,"5,5",1
7/20/2024,10004,ZDSGJ3,720,"5,5",1
7/20/2024,10005,ZDSGJ3,1200,"5,5",1
7/20/2024,10006,ZDSGJ3,960,"5,5",1
7/20/2024,10007,ZDSGJ3,1020,"5,5",1
7/20/2024,10008,ZDSGJ3,720,"5,5",1
7/20/2024,10009,ZDSGJ3,900,"5,5",1
7/20/2024,10010,ZDSGJ3,840,"5,5",1
7/20/2024,10011,ZDSGJ3,1020,"5,5",1
7/20/2024,10001,ZDSGJ4,600,6,1
7/20/2024,10002,ZDSGJ4,900,6,1
7/20/2024,10003,ZDSGJ4,600,6,1
7/20/2024,10004,ZDSGJ4,840,6,1
7/20/2024,10005,ZDSGJ4,1020,6,1
7/20/2024,10006,ZDSGJ4,600,6,1
7/20/2024,10007,ZDSGJ4,480,6,1
7/20/2024,10008,ZDSGJ4,600,6,1
7/20/2024,10009,ZDSGJ4,840,6,1
7/20/2024,10010,ZDSGJ4,900,6,1
7/20/2024,10011,ZDSGJ4,660,6,1
7/20/2024,10001,VBFGT1,120,12,1
7/20/2024,10002,VBFGT1,240,12,1
7/20/2024,10003,VBFGT1,480,12,1
7/20/2024,10004,VBFGT1,480,12,1
7/20/2024,10005,VBFGT1,300,12,1
7/20/2024,10006,VBFGT1,360,12,1
7/20/2024,10007,VBFGT1,420,12,1
7/20/2024,10008,VBFGT1,240,12,1
7/20/2024,10009,VBFGT1,180,12,1
7/20/2024,10010,VBFGT1,480,12,1
7/20/2024,10011,VBFGT1,240,12,1
7/20/2024,10001,VBFGT2,240,18,1
7/20/2024,10002,VBFGT2,120,18,1
7/20/2024,10003,VBFGT2,300,18,1
7/20/2024,10004,VBFGT2,180,18,1
7/20/2024,10005,VBFGT2,240,18,1
7/20/2024,10006,VBFGT2,60,18,1
7/20/2024,10007,VBFGT2,240,18,1
7/20/2024,10008,VBFGT2,180,18,1
7/20/2024,10009,VBFGT2,180,18,1
7/20/2024,10010,VBFGT2,60,18,1
7/20/2024,10011,VBFGT2,120,18,1
7/20/2024,10001,SQFCJ1,480,"8,5",1
7/20/2024,10002,SQFCJ1,420,"8,5",1
7/20/2024,10003,SQFCJ1,600,"8,5",1
7/20/2024,10004,SQFCJ1,600,"8,5",1
7/20/2024,10005,SQFCJ1,720,"8,5",1
7/20/2024,10006,SQFCJ1,300,"8,5",1
7/20/2024,10007,SQFCJ1,600,"8,5",1
7/20/2024,10008,SQFCJ1,540,"8,5",1
7/20/2024,10009,SQFCJ1,420,"8,5",1
7/20/2024,10010,SQFCJ1,600,"8,5",1
7/20/2024,10011,SQFCJ1,600,"8,5",1
7/20/2024,10001,SQFCJ2,840,"5,5",1
7/20/2024,10002,SQFCJ2,660,"5,5",1
7/20/2024,10003,SQFCJ2,660,"5,5",1
7/20/2024,10004,SQFCJ2,840,"5,5",1
7/20/2024,10005,SQFCJ2,840,"5,5",1
7/20/2024,10006,SQFCJ2,600,"5,5",1
7/20/2024,10007,SQFCJ2,720,"5,5",1
7/20/2024,10008,SQFCJ2,840,"5,5",1
7/20/2024,10009,SQFCJ2,600,"5,5",1
7/20/2024,10010,SQFCJ2,780,"5,5",1
7/20/2024,10011,SQFCJ2,960,"5,5",1
7/20/2024,10001,SQFCJ3,420,12,1
7/20/2024,10002,SQFCJ3,360,12,1
7/20/2024,10003,SQFCJ3,240,12,1
7/20/2024,10004,SQFCJ3,540,12,1
7/20/2024,10005,SQFCJ3,360,12,1
7/20/2024,10006,SQFCJ3,480,12,1
7/20/2024,10007,SQFCJ3,540,12,1
7/20/2024,10008,SQFCJ3,540,12,1
7/20/2024,10009,SQFCJ3,240,12,1
7/20/2024,10010,SQFCJ3,420,12,1
7/20/2024,10011,SQFCJ3,300,12,1
7/20/2024,10001,SQFCJ4,360,18,1
7/20/2024,10002,SQFCJ4,360,18,1
7/20/2024,10003,SQFCJ4,240,18,1
7/20/2024,10004,SQFCJ4,300,18,1
7/20/2024,10005,SQFCJ4,240,18,1
7/20/2024,10006,SQFCJ4,540,18,1
7/20/2024,10007,SQFCJ4,240,18,1
7/20/2024,10008,SQFCJ4,360,18,1
7/20/2024,10009,SQFCJ4,420,18,1
7/20/2024,10010,SQFCJ4,120,18,1
7/20/2024,10011,SQFCJ4,180,18,1
7/20/2024,10001,CVINS1,600,"8,5",1
7/20/2024,10002,CVINS1,600,"8,5",1
7/20/2024,10003,CVINS1,720,"8,5",1
7/20/2024,10004,CVINS1,480,"8,5",1
7/20/2024,10005,CVINS1,660,"8,5",1
7/20/2024,10006,CVINS1,600,"8,5",1
7/20/2024,10007,CVINS1,420,"8,5",1
7/20/2024,10008,CVINS1,780,"8,5",1
7/20/2024,10009,CVINS1,300,"8,5",1
7/20/2024,10010,CVINS1,660,"8,5",1
7/20/2024,10011,CVINS1,420,"8,5",1
7/20/2024,10001,CVINS2,600,"6,5",1
7/20/2024,10002,CVINS2,600,"6,5",1
7/20/2024,10003,CVINS2,360,"6,5",1
7/20/2024,10004,CVINS2,840,"6,5",1
7/20/2024,10005,CVINS2,720,"6,5",1
7/20/2024,10006,CVINS2,660,"6,5",1
7/20/2024,10007,CVINS2,660,"6,5",1
7/20/2024,10008,CVINS2,360,"6,5",1
7/20/2024,10009,CVINS2,240,"6,5",1
7/20/2024,10010,CVINS2,420,"6,5",1
7/20/2024,10011,CVINS2,540,"6,5",1
7/27/2024,10001,VSHJX3,402,2,1
7/27/2024,10002,VSHJX3,462,2,1
7/27/2024,10003,VSHJX3,486,2,1
7/27/2024,10004,VSHJX3,396,2,1
7/27/2024,10005,VSHJX3,354,2,1
7/27/2024,10006,VSHJX3,462,2,1
